file_name,dataset,div_conq,sw_size,strategy_param,dataset_length
data/SRS/Dataset_A/sig3_5_15/srs_173.txt,srs_173.txt,0,10,1,7
data/SRS/Dataset_A/sig3_5_15/srs_173.txt,srs_173.txt,0,10,2,7
data/SRS/Dataset_A/sig3_5_15/srs_173.txt,srs_173.txt,0,10,3,7
data/SRS/Dataset_A/sig3_5_15/srs_173.txt,srs_173.txt,1,10,0,7
data/SRS/Dataset_A/sig3_5_15/srs_173.txt,srs_173.txt,1,10,1,7
data/SRS/Dataset_A/sig3_5_15/srs_173.txt,srs_173.txt,1,10,2,7
data/SRS/Dataset_A/sig3_5_15/srs_173.txt,srs_173.txt,1,10,3,7
data/SRS/Dataset_A/sig3_5_15/srs_176.txt,srs_176.txt,0,10,0,8
data/SRS/Dataset_A/sig3_5_15/srs_176.txt,srs_176.txt,0,10,1,8
data/SRS/Dataset_A/sig3_5_15/srs_176.txt,srs_176.txt,0,10,2,8
data/SRS/Dataset_A/sig3_5_15/srs_176.txt,srs_176.txt,0,10,3,8
data/SRS/Dataset_A/sig3_5_15/srs_176.txt,srs_176.txt,1,10,0,8
data/SRS/Dataset_A/sig3_5_15/srs_176.txt,srs_176.txt,1,10,1,8
data/SRS/Dataset_A/sig3_5_15/srs_176.txt,srs_176.txt,1,10,2,8
data/SRS/Dataset_A/sig3_5_15/srs_176.txt,srs_176.txt,1,10,3,8
data/SRS/Dataset_A/sig3_5_15/srs_180.txt,srs_180.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_180.txt,srs_180.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_180.txt,srs_180.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_180.txt,srs_180.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_180.txt,srs_180.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_180.txt,srs_180.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_180.txt,srs_180.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_180.txt,srs_180.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_181.txt,srs_181.txt,0,10,0,8
data/SRS/Dataset_A/sig3_5_15/srs_181.txt,srs_181.txt,0,10,1,8
data/SRS/Dataset_A/sig3_5_15/srs_181.txt,srs_181.txt,0,10,2,8
data/SRS/Dataset_A/sig3_5_15/srs_181.txt,srs_181.txt,0,10,3,8
data/SRS/Dataset_A/sig3_5_15/srs_181.txt,srs_181.txt,1,10,0,8
data/SRS/Dataset_A/sig3_5_15/srs_181.txt,srs_181.txt,1,10,1,8
data/SRS/Dataset_A/sig3_5_15/srs_181.txt,srs_181.txt,1,10,2,8
data/SRS/Dataset_A/sig3_5_15/srs_181.txt,srs_181.txt,1,10,3,8
data/SRS/Dataset_A/sig3_5_15/srs_182.txt,srs_182.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_182.txt,srs_182.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_182.txt,srs_182.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_182.txt,srs_182.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_182.txt,srs_182.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_182.txt,srs_182.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_182.txt,srs_182.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_182.txt,srs_182.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_187.txt,srs_187.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_187.txt,srs_187.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_187.txt,srs_187.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_187.txt,srs_187.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_187.txt,srs_187.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_187.txt,srs_187.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_187.txt,srs_187.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_187.txt,srs_187.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_188.txt,srs_188.txt,0,10,0,6
data/SRS/Dataset_A/sig3_5_15/srs_188.txt,srs_188.txt,0,10,1,6
data/SRS/Dataset_A/sig3_5_15/srs_188.txt,srs_188.txt,0,10,2,6
data/SRS/Dataset_A/sig3_5_15/srs_188.txt,srs_188.txt,0,10,3,6
data/SRS/Dataset_A/sig3_5_15/srs_188.txt,srs_188.txt,1,10,0,6
data/SRS/Dataset_A/sig3_5_15/srs_188.txt,srs_188.txt,1,10,1,6
data/SRS/Dataset_A/sig3_5_15/srs_188.txt,srs_188.txt,1,10,2,6
data/SRS/Dataset_A/sig3_5_15/srs_188.txt,srs_188.txt,1,10,3,6
data/SRS/Dataset_A/sig3_5_15/srs_191.txt,srs_191.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_191.txt,srs_191.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_191.txt,srs_191.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_191.txt,srs_191.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_191.txt,srs_191.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_191.txt,srs_191.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_191.txt,srs_191.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_191.txt,srs_191.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_196.txt,srs_196.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_196.txt,srs_196.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_196.txt,srs_196.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_196.txt,srs_196.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_196.txt,srs_196.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_196.txt,srs_196.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_196.txt,srs_196.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_196.txt,srs_196.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_197.txt,srs_197.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_197.txt,srs_197.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_197.txt,srs_197.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_197.txt,srs_197.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_197.txt,srs_197.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_197.txt,srs_197.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_197.txt,srs_197.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_197.txt,srs_197.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_20.txt,srs_20.txt,0,10,0,7
data/SRS/Dataset_A/sig3_5_15/srs_20.txt,srs_20.txt,0,10,1,7
data/SRS/Dataset_A/sig3_5_15/srs_20.txt,srs_20.txt,0,10,2,7
data/SRS/Dataset_A/sig3_5_15/srs_20.txt,srs_20.txt,0,10,3,7
data/SRS/Dataset_A/sig3_5_15/srs_20.txt,srs_20.txt,1,10,0,7
data/SRS/Dataset_A/sig3_5_15/srs_20.txt,srs_20.txt,1,10,1,7
data/SRS/Dataset_A/sig3_5_15/srs_20.txt,srs_20.txt,1,10,2,7
data/SRS/Dataset_A/sig3_5_15/srs_20.txt,srs_20.txt,1,10,3,7
data/SRS/Dataset_A/sig3_5_15/srs_27.txt,srs_27.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_27.txt,srs_27.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_27.txt,srs_27.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_27.txt,srs_27.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_27.txt,srs_27.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_27.txt,srs_27.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_27.txt,srs_27.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_27.txt,srs_27.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_3.txt,srs_3.txt,0,10,0,7
data/SRS/Dataset_A/sig3_5_15/srs_3.txt,srs_3.txt,0,10,1,7
data/SRS/Dataset_A/sig3_5_15/srs_3.txt,srs_3.txt,0,10,2,7
data/SRS/Dataset_A/sig3_5_15/srs_3.txt,srs_3.txt,0,10,3,7
data/SRS/Dataset_A/sig3_5_15/srs_3.txt,srs_3.txt,1,10,0,7
data/SRS/Dataset_A/sig3_5_15/srs_3.txt,srs_3.txt,1,10,1,7
data/SRS/Dataset_A/sig3_5_15/srs_3.txt,srs_3.txt,1,10,2,7
data/SRS/Dataset_A/sig3_5_15/srs_3.txt,srs_3.txt,1,10,3,7
data/SRS/Dataset_A/sig3_5_15/srs_34.txt,srs_34.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_34.txt,srs_34.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_34.txt,srs_34.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_34.txt,srs_34.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_34.txt,srs_34.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_34.txt,srs_34.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_34.txt,srs_34.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_34.txt,srs_34.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_35.txt,srs_35.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_35.txt,srs_35.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_35.txt,srs_35.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_35.txt,srs_35.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_35.txt,srs_35.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_35.txt,srs_35.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_35.txt,srs_35.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_35.txt,srs_35.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_36.txt,srs_36.txt,0,10,0,7
data/SRS/Dataset_A/sig3_5_15/srs_36.txt,srs_36.txt,0,10,1,7
data/SRS/Dataset_A/sig3_5_15/srs_36.txt,srs_36.txt,0,10,2,7
data/SRS/Dataset_A/sig3_5_15/srs_36.txt,srs_36.txt,0,10,3,7
data/SRS/Dataset_A/sig3_5_15/srs_36.txt,srs_36.txt,1,10,0,7
data/SRS/Dataset_A/sig3_5_15/srs_36.txt,srs_36.txt,1,10,1,7
data/SRS/Dataset_A/sig3_5_15/srs_36.txt,srs_36.txt,1,10,2,7
data/SRS/Dataset_A/sig3_5_15/srs_36.txt,srs_36.txt,1,10,3,7
data/SRS/Dataset_A/sig3_5_15/srs_39.txt,srs_39.txt,0,10,0,8
data/SRS/Dataset_A/sig3_5_15/srs_39.txt,srs_39.txt,0,10,1,8
data/SRS/Dataset_A/sig3_5_15/srs_39.txt,srs_39.txt,0,10,2,8
data/SRS/Dataset_A/sig3_5_15/srs_39.txt,srs_39.txt,0,10,3,8
data/SRS/Dataset_A/sig3_5_15/srs_39.txt,srs_39.txt,1,10,0,8
data/SRS/Dataset_A/sig3_5_15/srs_39.txt,srs_39.txt,1,10,1,8
data/SRS/Dataset_A/sig3_5_15/srs_39.txt,srs_39.txt,1,10,2,8
data/SRS/Dataset_A/sig3_5_15/srs_39.txt,srs_39.txt,1,10,3,8
data/SRS/Dataset_A/sig3_5_15/srs_40.txt,srs_40.txt,0,10,0,7
data/SRS/Dataset_A/sig3_5_15/srs_40.txt,srs_40.txt,0,10,1,7
data/SRS/Dataset_A/sig3_5_15/srs_40.txt,srs_40.txt,0,10,2,7
data/SRS/Dataset_A/sig3_5_15/srs_40.txt,srs_40.txt,0,10,3,7
data/SRS/Dataset_A/sig3_5_15/srs_40.txt,srs_40.txt,1,10,0,7
data/SRS/Dataset_A/sig3_5_15/srs_40.txt,srs_40.txt,1,10,1,7
data/SRS/Dataset_A/sig3_5_15/srs_40.txt,srs_40.txt,1,10,2,7
data/SRS/Dataset_A/sig3_5_15/srs_40.txt,srs_40.txt,1,10,3,7
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,0,1,1,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,0,1,2,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,0,1,3,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,0,5,0,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,0,5,1,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,0,5,2,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,0,5,3,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,0,10,0,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,0,10,1,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,0,10,2,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,0,10,3,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,1,1,1,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,1,1,2,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,1,1,3,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,1,5,0,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,1,5,1,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,1,5,2,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,1,5,3,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,1,10,0,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,1,10,1,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,1,10,2,6
data/SRS/Dataset_A/sig3_5_15/srs_41.txt,srs_41.txt,1,10,3,6
data/SRS/Dataset_A/sig3_5_15/srs_43.txt,srs_43.txt,0,10,0,7
data/SRS/Dataset_A/sig3_5_15/srs_43.txt,srs_43.txt,0,10,1,7
data/SRS/Dataset_A/sig3_5_15/srs_43.txt,srs_43.txt,0,10,2,7
data/SRS/Dataset_A/sig3_5_15/srs_43.txt,srs_43.txt,0,10,3,7
data/SRS/Dataset_A/sig3_5_15/srs_43.txt,srs_43.txt,1,10,0,7
data/SRS/Dataset_A/sig3_5_15/srs_43.txt,srs_43.txt,1,10,1,7
data/SRS/Dataset_A/sig3_5_15/srs_43.txt,srs_43.txt,1,10,2,7
data/SRS/Dataset_A/sig3_5_15/srs_43.txt,srs_43.txt,1,10,3,7
data/SRS/Dataset_A/sig3_5_15/srs_44.txt,srs_44.txt,0,10,0,6
data/SRS/Dataset_A/sig3_5_15/srs_44.txt,srs_44.txt,0,10,1,6
data/SRS/Dataset_A/sig3_5_15/srs_44.txt,srs_44.txt,0,10,2,6
data/SRS/Dataset_A/sig3_5_15/srs_44.txt,srs_44.txt,0,10,3,6
data/SRS/Dataset_A/sig3_5_15/srs_44.txt,srs_44.txt,1,10,0,6
data/SRS/Dataset_A/sig3_5_15/srs_44.txt,srs_44.txt,1,10,1,6
data/SRS/Dataset_A/sig3_5_15/srs_44.txt,srs_44.txt,1,10,2,6
data/SRS/Dataset_A/sig3_5_15/srs_44.txt,srs_44.txt,1,10,3,6
data/SRS/Dataset_A/sig3_5_15/srs_46.txt,srs_46.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_46.txt,srs_46.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_46.txt,srs_46.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_46.txt,srs_46.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_46.txt,srs_46.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_46.txt,srs_46.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_46.txt,srs_46.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_46.txt,srs_46.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_5.txt,srs_5.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_5.txt,srs_5.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_5.txt,srs_5.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_5.txt,srs_5.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_5.txt,srs_5.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_5.txt,srs_5.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_5.txt,srs_5.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_5.txt,srs_5.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_53.txt,srs_53.txt,0,10,0,6
data/SRS/Dataset_A/sig3_5_15/srs_53.txt,srs_53.txt,0,10,1,6
data/SRS/Dataset_A/sig3_5_15/srs_53.txt,srs_53.txt,0,10,2,6
data/SRS/Dataset_A/sig3_5_15/srs_53.txt,srs_53.txt,0,10,3,6
data/SRS/Dataset_A/sig3_5_15/srs_53.txt,srs_53.txt,1,10,0,6
data/SRS/Dataset_A/sig3_5_15/srs_53.txt,srs_53.txt,1,10,1,6
data/SRS/Dataset_A/sig3_5_15/srs_53.txt,srs_53.txt,1,10,2,6
data/SRS/Dataset_A/sig3_5_15/srs_53.txt,srs_53.txt,1,10,3,6
data/SRS/Dataset_A/sig3_5_15/srs_6.txt,srs_6.txt,0,10,0,8
data/SRS/Dataset_A/sig3_5_15/srs_6.txt,srs_6.txt,0,10,1,8
data/SRS/Dataset_A/sig3_5_15/srs_6.txt,srs_6.txt,0,10,2,8
data/SRS/Dataset_A/sig3_5_15/srs_6.txt,srs_6.txt,0,10,3,8
data/SRS/Dataset_A/sig3_5_15/srs_6.txt,srs_6.txt,1,10,0,8
data/SRS/Dataset_A/sig3_5_15/srs_6.txt,srs_6.txt,1,10,1,8
data/SRS/Dataset_A/sig3_5_15/srs_6.txt,srs_6.txt,1,10,2,8
data/SRS/Dataset_A/sig3_5_15/srs_6.txt,srs_6.txt,1,10,3,8
data/SRS/Dataset_A/sig3_5_15/srs_63.txt,srs_63.txt,0,10,0,8
data/SRS/Dataset_A/sig3_5_15/srs_63.txt,srs_63.txt,0,10,1,8
data/SRS/Dataset_A/sig3_5_15/srs_63.txt,srs_63.txt,0,10,2,8
data/SRS/Dataset_A/sig3_5_15/srs_63.txt,srs_63.txt,0,10,3,8
data/SRS/Dataset_A/sig3_5_15/srs_63.txt,srs_63.txt,1,10,0,8
data/SRS/Dataset_A/sig3_5_15/srs_63.txt,srs_63.txt,1,10,1,8
data/SRS/Dataset_A/sig3_5_15/srs_63.txt,srs_63.txt,1,10,2,8
data/SRS/Dataset_A/sig3_5_15/srs_63.txt,srs_63.txt,1,10,3,8
data/SRS/Dataset_A/sig3_5_15/srs_64.txt,srs_64.txt,0,10,0,7
data/SRS/Dataset_A/sig3_5_15/srs_64.txt,srs_64.txt,0,10,1,7
data/SRS/Dataset_A/sig3_5_15/srs_64.txt,srs_64.txt,0,10,2,7
data/SRS/Dataset_A/sig3_5_15/srs_64.txt,srs_64.txt,0,10,3,7
data/SRS/Dataset_A/sig3_5_15/srs_64.txt,srs_64.txt,1,10,0,7
data/SRS/Dataset_A/sig3_5_15/srs_64.txt,srs_64.txt,1,10,1,7
data/SRS/Dataset_A/sig3_5_15/srs_64.txt,srs_64.txt,1,10,2,7
data/SRS/Dataset_A/sig3_5_15/srs_64.txt,srs_64.txt,1,10,3,7
data/SRS/Dataset_A/sig3_5_15/srs_71.txt,srs_71.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_71.txt,srs_71.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_71.txt,srs_71.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_71.txt,srs_71.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_71.txt,srs_71.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_71.txt,srs_71.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_71.txt,srs_71.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_71.txt,srs_71.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_74.txt,srs_74.txt,0,10,0,8
data/SRS/Dataset_A/sig3_5_15/srs_74.txt,srs_74.txt,0,10,1,8
data/SRS/Dataset_A/sig3_5_15/srs_74.txt,srs_74.txt,0,10,2,8
data/SRS/Dataset_A/sig3_5_15/srs_74.txt,srs_74.txt,0,10,3,8
data/SRS/Dataset_A/sig3_5_15/srs_74.txt,srs_74.txt,1,10,0,8
data/SRS/Dataset_A/sig3_5_15/srs_74.txt,srs_74.txt,1,10,1,8
data/SRS/Dataset_A/sig3_5_15/srs_74.txt,srs_74.txt,1,10,2,8
data/SRS/Dataset_A/sig3_5_15/srs_74.txt,srs_74.txt,1,10,3,8
data/SRS/Dataset_A/sig3_5_15/srs_75.txt,srs_75.txt,0,10,0,6
data/SRS/Dataset_A/sig3_5_15/srs_75.txt,srs_75.txt,0,10,1,6
data/SRS/Dataset_A/sig3_5_15/srs_75.txt,srs_75.txt,0,10,2,6
data/SRS/Dataset_A/sig3_5_15/srs_75.txt,srs_75.txt,0,10,3,6
data/SRS/Dataset_A/sig3_5_15/srs_75.txt,srs_75.txt,1,10,0,6
data/SRS/Dataset_A/sig3_5_15/srs_75.txt,srs_75.txt,1,10,1,6
data/SRS/Dataset_A/sig3_5_15/srs_75.txt,srs_75.txt,1,10,2,6
data/SRS/Dataset_A/sig3_5_15/srs_75.txt,srs_75.txt,1,10,3,6
data/SRS/Dataset_A/sig3_5_15/srs_8.txt,srs_8.txt,0,10,0,7
data/SRS/Dataset_A/sig3_5_15/srs_8.txt,srs_8.txt,0,10,1,7
data/SRS/Dataset_A/sig3_5_15/srs_8.txt,srs_8.txt,0,10,2,7
data/SRS/Dataset_A/sig3_5_15/srs_8.txt,srs_8.txt,0,10,3,7
data/SRS/Dataset_A/sig3_5_15/srs_8.txt,srs_8.txt,1,10,0,7
data/SRS/Dataset_A/sig3_5_15/srs_8.txt,srs_8.txt,1,10,1,7
data/SRS/Dataset_A/sig3_5_15/srs_8.txt,srs_8.txt,1,10,2,7
data/SRS/Dataset_A/sig3_5_15/srs_8.txt,srs_8.txt,1,10,3,7
data/SRS/Dataset_A/sig3_5_15/srs_80.txt,srs_80.txt,0,10,0,8
data/SRS/Dataset_A/sig3_5_15/srs_80.txt,srs_80.txt,0,10,1,8
data/SRS/Dataset_A/sig3_5_15/srs_80.txt,srs_80.txt,0,10,2,8
data/SRS/Dataset_A/sig3_5_15/srs_80.txt,srs_80.txt,0,10,3,8
data/SRS/Dataset_A/sig3_5_15/srs_80.txt,srs_80.txt,1,10,0,8
data/SRS/Dataset_A/sig3_5_15/srs_80.txt,srs_80.txt,1,10,1,8
data/SRS/Dataset_A/sig3_5_15/srs_80.txt,srs_80.txt,1,10,2,8
data/SRS/Dataset_A/sig3_5_15/srs_80.txt,srs_80.txt,1,10,3,8
data/SRS/Dataset_A/sig3_5_15/srs_82.txt,srs_82.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_82.txt,srs_82.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_82.txt,srs_82.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_82.txt,srs_82.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_82.txt,srs_82.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_82.txt,srs_82.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_82.txt,srs_82.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_82.txt,srs_82.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_85.txt,srs_85.txt,0,10,0,8
data/SRS/Dataset_A/sig3_5_15/srs_85.txt,srs_85.txt,0,10,1,8
data/SRS/Dataset_A/sig3_5_15/srs_85.txt,srs_85.txt,0,10,2,8
data/SRS/Dataset_A/sig3_5_15/srs_85.txt,srs_85.txt,0,10,3,8
data/SRS/Dataset_A/sig3_5_15/srs_85.txt,srs_85.txt,1,10,0,8
data/SRS/Dataset_A/sig3_5_15/srs_85.txt,srs_85.txt,1,10,1,8
data/SRS/Dataset_A/sig3_5_15/srs_85.txt,srs_85.txt,1,10,2,8
data/SRS/Dataset_A/sig3_5_15/srs_85.txt,srs_85.txt,1,10,3,8
data/SRS/Dataset_A/sig3_5_15/srs_86.txt,srs_86.txt,0,10,0,7
data/SRS/Dataset_A/sig3_5_15/srs_86.txt,srs_86.txt,0,10,1,7
data/SRS/Dataset_A/sig3_5_15/srs_86.txt,srs_86.txt,0,10,2,7
data/SRS/Dataset_A/sig3_5_15/srs_86.txt,srs_86.txt,0,10,3,7
data/SRS/Dataset_A/sig3_5_15/srs_86.txt,srs_86.txt,1,10,0,7
data/SRS/Dataset_A/sig3_5_15/srs_86.txt,srs_86.txt,1,10,1,7
data/SRS/Dataset_A/sig3_5_15/srs_86.txt,srs_86.txt,1,10,2,7
data/SRS/Dataset_A/sig3_5_15/srs_86.txt,srs_86.txt,1,10,3,7
data/SRS/Dataset_A/sig3_5_15/srs_88.txt,srs_88.txt,0,10,0,6
data/SRS/Dataset_A/sig3_5_15/srs_88.txt,srs_88.txt,0,10,1,6
data/SRS/Dataset_A/sig3_5_15/srs_88.txt,srs_88.txt,0,10,2,6
data/SRS/Dataset_A/sig3_5_15/srs_88.txt,srs_88.txt,0,10,3,6
data/SRS/Dataset_A/sig3_5_15/srs_88.txt,srs_88.txt,1,10,0,6
data/SRS/Dataset_A/sig3_5_15/srs_88.txt,srs_88.txt,1,10,1,6
data/SRS/Dataset_A/sig3_5_15/srs_88.txt,srs_88.txt,1,10,2,6
data/SRS/Dataset_A/sig3_5_15/srs_88.txt,srs_88.txt,1,10,3,6
data/SRS/Dataset_A/sig3_5_15/srs_92.txt,srs_92.txt,0,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_92.txt,srs_92.txt,0,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_92.txt,srs_92.txt,0,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_92.txt,srs_92.txt,0,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_92.txt,srs_92.txt,1,10,0,9
data/SRS/Dataset_A/sig3_5_15/srs_92.txt,srs_92.txt,1,10,1,9
data/SRS/Dataset_A/sig3_5_15/srs_92.txt,srs_92.txt,1,10,2,9
data/SRS/Dataset_A/sig3_5_15/srs_92.txt,srs_92.txt,1,10,3,9
data/SRS/Dataset_A/sig3_5_15/srs_95.txt,srs_95.txt,0,10,0,9
